industry,IndustryName,MediaTypeID,MediaType,ym,exp,y
F2,"confect., snacks & soft drinks",11,Outdoor,2015.41666666667,4105780,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.5,4073701,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.58333333333,3368203,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.66666666667,2545324,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.75,1981656,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.83333333333,1675148,2015
F2,"confect., snacks & soft drinks",11,Outdoor,2015.91666666667,1873219,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010,3043055,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.08333333333,1677178,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.16666666667,2008709,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.25,1916107,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.33333333333,2377169,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.41666666667,1438883,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.5,667531,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.58333333333,2586960,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.66666666667,1975471,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.75,1908924,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.83333333333,1324242,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2010.91666666667,975615,2010
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011,3358548,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.08333333333,1652870,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.16666666667,2610931,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.25,1463464,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.33333333333,2487500,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.41666666667,1729395,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.5,1706776,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.58333333333,2382624,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.66666666667,1855724,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.75,2001688,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.83333333333,1178341,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2011.91666666667,844512,2011
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012,3869596,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.08333333333,1664804,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.16666666667,1898551,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.25,1517620,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.33333333333,1481273,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.41666666667,1819777,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.5,1197017,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.58333333333,1999304,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.66666666667,1882373,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.75,1713889,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.83333333333,1075923,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2012.91666666667,1205991,2012
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013,2590105,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.08333333333,1025863,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.16666666667,1936778,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.25,1972570,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.33333333333,1346976,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.41666666667,1988831,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.5,1016810,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.58333333333,2441701,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.66666666667,1171379,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.75,1796162,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.83333333333,1414313,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2013.91666666667,1494218,2013
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014,2472610,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.08333333333,1050269,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.16666666667,1888815,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.25,1583171,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.33333333333,1050119,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.41666666667,1584523,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.5,345505,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.58333333333,1916770,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.66666666667,1378770,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.75,1502704,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.83333333333,1022064,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2014.91666666667,902982,2014
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015,2043473,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.08333333333,693516,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.16666666667,1765346,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.25,762252,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.33333333333,1193307,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.41666666667,1003806,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.5,738790,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.58333333333,1311263,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.66666666667,924727,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.75,1099921,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.83333333333,863068,2015
F2,"confect., snacks & soft drinks",12,FSI Coupon,2015.91666666667,714341,2015
F2,"confect., snacks & soft drinks",16,National Sunday Supplement,2010.83333333333,59711,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010,773643,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.08333333333,1404660,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.16666666667,2893980,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.25,3370124,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.33333333333,5140004,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.41666666667,4409121,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.5,3570366,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.58333333333,4818156,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.66666666667,2802832,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.75,2248088,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.83333333333,3551846,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2010.91666666667,3409440,2010
F2,"confect., snacks & soft drinks",17,Spot Radio,2011,2978620,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.08333333333,3395908,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.16666666667,4065950,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.25,4826678,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.33333333333,7307807,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.41666666667,6729834,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.5,6015266,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.58333333333,5730976,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.66666666667,2990431,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.75,3959810,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.83333333333,2170257,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2011.91666666667,1516162,2011
F2,"confect., snacks & soft drinks",17,Spot Radio,2012,2414037,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.08333333333,1637039,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.16666666667,2193993,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.25,7458258,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.33333333333,6268799,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.41666666667,5802030,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.5,5426045,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.58333333333,3940897,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.66666666667,3053216,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.75,3006282,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.83333333333,2399873,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2012.91666666667,1547685,2012
F2,"confect., snacks & soft drinks",17,Spot Radio,2013,1446139,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.08333333333,2191846,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.16666666667,3355496,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.25,5714247,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.33333333333,4887095,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.41666666667,6632362,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.5,7971746,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.58333333333,3952348,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.66666666667,3387075,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.75,2565345,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.83333333333,2138883,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2013.91666666667,1513272,2013
F2,"confect., snacks & soft drinks",17,Spot Radio,2014,763548,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.08333333333,1343048,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.16666666667,3324426,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.25,3642131,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.33333333333,3731958,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.41666666667,5410101,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.5,3736731,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.58333333333,3259719,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.66666666667,3263030,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.75,1666076,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.83333333333,1717348,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2014.91666666667,2809342,2014
F2,"confect., snacks & soft drinks",17,Spot Radio,2015,2102011,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.08333333333,2490116,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.16666666667,3021408,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.25,2618382,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.33333333333,2926405,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.41666666667,4907402,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.5,4089149,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.58333333333,4939291,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.66666666667,2402319,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.75,2917580,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.83333333333,2855705,2015
F2,"confect., snacks & soft drinks",17,Spot Radio,2015.91666666667,3710561,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010,516623,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.08333333333,519136,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.16666666667,798270,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.25,1091969,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.33333333333,1386298,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.41666666667,1814602,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.5,1351173,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.58333333333,1750492,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.66666666667,1532747,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.75,1823026,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.83333333333,1290628,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2010.91666666667,1096967,2010
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011,709382,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.08333333333,1153857,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.16666666667,1447596,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.25,1604125,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.33333333333,2069774,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.41666666667,2362609,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.5,1809320,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.58333333333,1590117,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.66666666667,1458208,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.75,1331648,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.83333333333,1181214,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2011.91666666667,917849,2011
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012,1590896,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.08333333333,1680170,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.16666666667,2011462,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.25,1991079,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.33333333333,2945123,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.41666666667,2411126,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.5,2499478,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.58333333333,2760543,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.66666666667,1662671,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.75,1428752,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.83333333333,1232355,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2012.91666666667,1716948,2012
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013,1494425,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.08333333333,1447219,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.16666666667,2685264,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.25,1979938,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.33333333333,3867743,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.41666666667,3349477,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.5,2651624,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.58333333333,3595675,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.66666666667,4132211,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.75,4176515,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.83333333333,2628529,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2013.91666666667,1942625,2013
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014,3621740,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.08333333333,4163151,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.16666666667,5587180,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.25,5316612,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.33333333333,7546253,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.41666666667,8342772,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.5,6641418,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.58333333333,6542244,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.66666666667,5945630,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.75,3841578,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.83333333333,3933336,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2014.91666666667,3487495,2014
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015,3456669,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.08333333333,3150670,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.16666666667,3102802,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.25,3386061,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.33333333333,4088375,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.41666666667,3903027,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.5,4428916,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.58333333333,4568293,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.66666666667,4596180,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.75,3327023,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.83333333333,2588218,2015
F2,"confect., snacks & soft drinks",22,Spanish Language Cable TV,2015.91666666667,2405722,2015
F2,"confect., snacks & soft drinks",25,National Internet,2010,1240061,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.08333333333,1689686,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.16666666667,2346497,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.25,2585622,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.33333333333,2546358,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.41666666667,2389545,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.5,2488429,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.58333333333,2867036,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.66666666667,2182150,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.75,2944713,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.83333333333,3519112,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.91666666667,2536004,2010
F2,"confect., snacks & soft drinks",25,National Internet,2010.91666666667,388936,2010
F2,"confect., snacks & soft drinks",25,National Internet,2011,1703075,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.08333333333,2106854,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.16666666667,1934387,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.25,1661349,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.33333333333,2455718,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.41666666667,1803288,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.5,2159426,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.58333333333,2862142,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.66666666667,2018002,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.75,1579253,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.83333333333,1216193,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.91666666667,986310,2011
F2,"confect., snacks & soft drinks",25,National Internet,2011.91666666667,218091,2011
F2,"confect., snacks & soft drinks",25,National Internet,2012,1863960,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.08333333333,1472204,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.16666666667,1643005,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.25,1595694,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.33333333333,1223849,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.41666666667,1603830,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.5,2262376,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.58333333333,1536474,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.66666666667,1098924,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.75,1679890,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.83333333333,1161899,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.91666666667,804264,2012
F2,"confect., snacks & soft drinks",25,National Internet,2012.91666666667,123003,2012
F2,"confect., snacks & soft drinks",25,National Internet,2013,1015824,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.08333333333,710986,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.16666666667,905349,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.25,1061612,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.33333333333,916054,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.41666666667,1089863,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.5,1755211,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.58333333333,1162380,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.66666666667,1332879,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.75,744812,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.83333333333,740435,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.91666666667,593878,2013
F2,"confect., snacks & soft drinks",25,National Internet,2013.91666666667,73532,2013
F2,"confect., snacks & soft drinks",25,National Internet,2014,331599,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.08333333333,686850,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.16666666667,949609,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.25,672785,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.33333333333,504377,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.41666666667,494472,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.5,468458,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.58333333333,571443,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.66666666667,745761,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.75,708165,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.83333333333,464782,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.91666666667,446335,2014
F2,"confect., snacks & soft drinks",25,National Internet,2014.91666666667,69843,2014
F2,"confect., snacks & soft drinks",25,National Internet,2015,210198,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.08333333333,84998,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.16666666667,290178,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.25,245319,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.33333333333,311567,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.41666666667,218115,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.5,165476,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.58333333333,296609,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.66666666667,351678,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.75,232347,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.83333333333,308016,2015
F2,"confect., snacks & soft drinks",25,National Internet,2015.91666666667,240592,2015
F2,"confect., snacks & soft drinks",26,Local Internet,2010,50859,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.08333333333,54646,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.16666666667,62186,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.25,45866,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.33333333333,64681,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.41666666667,70073,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.5,38157,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.58333333333,50735,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.66666666667,73494,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.75,119502,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.83333333333,88338,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.91666666667,72416,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2010.91666666667,8439,2010
F2,"confect., snacks & soft drinks",26,Local Internet,2011,24974,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.08333333333,30616,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.16666666667,40317,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.25,42729,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.33333333333,72864,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.41666666667,25129,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.5,26744,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.58333333333,51364,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.66666666667,44727,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.75,66687,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.83333333333,30097,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.91666666667,32542,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2011.91666666667,5629,2011
F2,"confect., snacks & soft drinks",26,Local Internet,2012,35063,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.08333333333,68213,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.16666666667,88220,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.25,96133,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.33333333333,90898,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.41666666667,102622,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.5,98577,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.58333333333,55344,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.66666666667,40548,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.75,91645,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.83333333333,75254,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.91666666667,51141,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2012.91666666667,8314,2012
F2,"confect., snacks & soft drinks",26,Local Internet,2013,33634,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.08333333333,30168,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.16666666667,51534,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.25,27205,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.33333333333,23961,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.41666666667,19389,2013
F2,"confect., snacks & soft drinks",26,Local Internet,2013.5,115902,2013
